country_name,country_code,year,male,female,level
South Asia,SAS,2018,26.8265399932861,26.9306297302246,tertiary
Upper middle income,UMC,2018,46.8679008483887,56.4238204956055,tertiary
Africa Eastern and Southern,AFE,2019,9.3754997253418,7.97016000747681,tertiary
Africa Western and Central,AFW,2019,11.4861497879028,7.9415397644043,tertiary
Arab World,ARB,2019,30.5334701538086,33.8893508911133,tertiary
Australia,AUS,2019,92.3744812011719,128.240249633789,tertiary
East Asia & Pacific,EAS,2019,45.3829002380371,54.0149383544922,tertiary
European Union,EUU,2019,66.3162307739258,82.3010101318359,tertiary
High income,HIC,2019,69.7033081054688,87.1446228027344,tertiary
Latin America & Caribbean,LCN,2019,46.0976600646973,60.8130187988281,tertiary
Low income,LIC,2019,10.8455495834351,7.15356016159058,tertiary
Lower middle income,LMC,2019,22.810510635376,23.4094696044922,tertiary
North America,NAC,2019,72.8285293579102,100.672393798828,tertiary
South Asia,SAS,2019,27.2016696929932,28.1575508117676,tertiary
Upper middle income,UMC,2019,48.2838592529297,58.7018508911133,tertiary
Africa Eastern and Southern,AFE,2020,9.36713981628418,8.05679988861084,tertiary
Africa Western and Central,AFW,2020,11.6578903198242,8.16154003143311,tertiary
Arab World,ARB,2020,31.2983894348144,34.361141204834,tertiary
Australia,AUS,2020,91.2996826171875,130.225402832031,tertiary
East Asia & Pacific,EAS,2020,48.6606407165527,57.0703086853027,tertiary
European Union,EUU,2020,66.7063598632812,83.8961181640625,tertiary
High income,HIC,2020,69.9160690307617,88.458869934082,tertiary
Latin America & Caribbean,LCN,2020,46.7835006713867,63.2403602600098,tertiary
Low income,LIC,2020,11.0187997817993,7.3515100479126,tertiary
Lower middle income,LMC,2020,23.4399108886719,24.1593208312988,tertiary
North America,NAC,2020,71.9706726074219,101.383178710938,tertiary
South Asia,SAS,2020,27.5806503295898,28.9023704528809,tertiary
Upper middle income,UMC,2020,50.797679901123,61.7308197021484,tertiary
Africa Eastern and Southern,AFE,2021,9.30325031280518,8.02046966552734,tertiary
Africa Western and Central,AFW,2021,11.8494596481323,8.47974014282227,tertiary
Arab World,ARB,2021,31.3516902923584,34.0556983947754,tertiary
Australia,AUS,2021,91.0609893798828,135.733032226562,tertiary
East Asia & Pacific,EAS,2021,52.1009292602539,60.4939117431641,tertiary
European Union,EUU,2021,68.9009399414062,87.4528121948242,tertiary
High income,HIC,2021,70.7492218017578,90.589973449707,tertiary
Latin America & Caribbean,LCN,2021,47.6464195251465,66.2070007324219,tertiary
Low income,LIC,2021,11.0868101119995,7.44899988174438,tertiary
Lower middle income,LMC,2021,24.6958408355713,25.2334499359131,tertiary
North America,NAC,2021,68.5778121948242,100.868522644043,tertiary
South Asia,SAS,2021,29.4192600250244,30.2610607147217,tertiary
Upper middle income,UMC,2021,53.4622611999512,65.0223388671875,tertiary
Africa Eastern and Southern,AFE,2022,,,tertiary
Africa Western and Central,AFW,2022,,,tertiary
Arab World,ARB,2022,31.0107097625732,34.4974098205566,tertiary
Australia,AUS,2022,85.6454315185547,128.283416748047,tertiary
East Asia & Pacific,EAS,2022,55.4007987976074,63.6897506713867,tertiary
European Union,EUU,2022,70.031120300293,89.8954620361328,tertiary
High income,HIC,2022,70.3556976318359,90.2561264038086,tertiary
Latin America & Caribbean,LCN,2022,48.6480484008789,68.1069488525391,tertiary
Low income,LIC,2022,,,tertiary
Lower middle income,LMC,2022,25.5322895050049,25.8230209350586,tertiary
North America,NAC,2022,64.7012100219727,94.605712890625,tertiary
South Asia,SAS,2022,30.9650192260742,30.917760848999,tertiary
Upper middle income,UMC,2022,56.251781463623,67.8233032226562,tertiary
Africa Eastern and Southern,AFE,2023,,,tertiary
Africa Western and Central,AFW,2023,,,tertiary
Arab World,ARB,2023,31.8071002960205,34.7579307556152,tertiary
Australia,AUS,2023,85.6293411254883,125.171501159668,tertiary
East Asia & Pacific,EAS,2023,57.7082405090332,66.5351333618164,tertiary
European Union,EUU,2023,69.720703125,89.9082870483398,tertiary
High income,HIC,2023,71.9148712158203,91.4468688964844,tertiary
Latin America & Caribbean,LCN,2023,50.4100112915039,71.2024765014648,tertiary
Low income,LIC,2023,,,tertiary
Lower middle income,LMC,2023,26.3673000335693,27.2406406402588,tertiary
North America,NAC,2023,67.9409713745117,97.1925277709961,tertiary
South Asia,SAS,2023,32.0595092773438,32.8421783447266,tertiary
Upper middle income,UMC,2023,58.3539581298828,70.3938369750977,tertiary
